,date,avail
347,2021-12-14,1
348,2021-12-15,0
349,2021-12-16,1
350,2021-12-17,0
351,2021-12-18,1
352,2021-12-19,0
353,2021-12-20,0
354,2021-12-21,0
355,2021-12-22,0
356,2021-12-23,0
357,2021-12-24,0
358,2021-12-25,0
359,2021-12-26,0
360,2021-12-27,1
361,2021-12-28,0
362,2021-12-29,0
363,2021-12-30,0
364,2021-12-31,1
365,2022-01-01,0
366,2022-01-02,1
367,2022-01-03,0
368,2022-01-04,1
369,2022-01-05,1
370,2022-01-06,0
371,2022-01-07,1
372,2022-01-08,0
373,2022-01-09,0
374,2022-01-10,0
375,2022-01-11,1
376,2022-01-12,0
377,2022-01-13,0
378,2022-01-14,1
379,2022-01-15,1
380,2022-01-16,1
381,2022-01-17,0
382,2022-01-18,0
383,2022-01-19,1
384,2022-01-20,0
385,2022-01-21,1
386,2022-01-22,1
387,2022-01-23,1
388,2022-01-24,1
389,2022-01-25,1
390,2022-01-26,1
391,2022-01-27,1
392,2022-01-28,0
393,2022-01-29,1
394,2022-01-30,0
395,2022-01-31,0
396,2022-02-01,0
397,2022-02-02,1
398,2022-02-03,1
399,2022-02-04,1
400,2022-02-05,1
401,2022-02-06,0
402,2022-02-07,1
403,2022-02-08,0
404,2022-02-09,1
405,2022-02-10,1
406,2022-02-11,1
407,2022-02-12,1
408,2022-02-13,1
409,2022-02-14,1
410,2022-02-15,0
411,2022-02-16,1
412,2022-02-17,1
413,2022-02-18,0
414,2022-02-19,1
415,2022-02-20,1
416,2022-02-21,1
417,2022-02-22,1
418,2022-02-23,0
419,2022-02-24,1
420,2022-02-25,1
421,2022-02-26,1
422,2022-02-27,1
423,2022-02-28,1
424,2022-03-01,0
425,2022-03-02,0
426,2022-03-03,1
427,2022-03-04,1
428,2022-03-05,1
429,2022-03-06,0
430,2022-03-07,1
431,2022-03-08,0
432,2022-03-09,1
433,2022-03-10,1
434,2022-03-11,1
435,2022-03-12,1
436,2022-03-13,1
437,2022-03-14,1
438,2022-03-15,0
439,2022-03-16,0
440,2022-03-17,1
441,2022-03-18,1
442,2022-03-19,1
443,2022-03-20,0
444,2022-03-21,1
445,2022-03-22,0
446,2022-03-23,0
447,2022-03-24,0
448,2022-03-25,1
449,2022-03-26,0
450,2022-03-27,0
451,2022-03-28,0
452,2022-03-29,0
453,2022-03-30,1
454,2022-03-31,0
455,2022-04-01,1
456,2022-04-02,0
457,2022-04-03,0
458,2022-04-04,1
459,2022-04-05,0
460,2022-04-06,0
461,2022-04-07,0
462,2022-04-08,1
463,2022-04-09,0
464,2022-04-10,0
465,2022-04-11,0
466,2022-04-12,0
467,2022-04-13,0
468,2022-04-14,0
469,2022-04-15,0
470,2022-04-16,0
471,2022-04-17,0
472,2022-04-18,1
473,2022-04-19,0
474,2022-04-20,1
475,2022-04-21,0
476,2022-04-22,1
477,2022-04-23,0
478,2022-04-24,1
479,2022-04-25,0
480,2022-04-26,1
481,2022-04-27,1
482,2022-04-28,1
483,2022-04-29,1
484,2022-04-30,0
485,2022-05-01,0
486,2022-05-02,0
487,2022-05-03,1
488,2022-05-04,1
489,2022-05-05,0
490,2022-05-06,1
491,2022-05-07,1
492,2022-05-08,0
493,2022-05-09,1
494,2022-05-10,1
495,2022-05-11,0
496,2022-05-12,0
497,2022-05-13,0
498,2022-05-14,1
499,2022-05-15,0
500,2022-05-16,1
501,2022-05-17,1
502,2022-05-18,1
503,2022-05-19,0
504,2022-05-20,0
505,2022-05-21,0
506,2022-05-22,0
507,2022-05-23,0
508,2022-05-24,1
509,2022-05-25,1
510,2022-05-26,0
511,2022-05-27,0
512,2022-05-28,1
513,2022-05-29,0
514,2022-05-30,0
515,2022-05-31,1
516,2022-06-01,0
517,2022-06-02,0
518,2022-06-03,1
519,2022-06-04,1
520,2022-06-05,0
521,2022-06-06,0
522,2022-06-07,0
523,2022-06-08,1
524,2022-06-09,0
525,2022-06-10,1
526,2022-06-11,0
527,2022-06-12,1
528,2022-06-13,1
529,2022-06-14,0
530,2022-06-15,1
531,2022-06-16,1
532,2022-06-17,1
533,2022-06-18,1
534,2022-06-19,0
535,2022-06-20,0
536,2022-06-21,0
537,2022-06-22,0
538,2022-06-23,0
539,2022-06-24,0
540,2022-06-25,1
541,2022-06-26,1
542,2022-06-27,0
543,2022-06-28,1
544,2022-06-29,1
545,2022-06-30,0
546,2022-07-01,1
547,2022-07-02,1
548,2022-07-03,1
549,2022-07-04,1
550,2022-07-05,0
551,2022-07-06,0
552,2022-07-07,0
553,2022-07-08,0
554,2022-07-09,0
555,2022-07-10,0
556,2022-07-11,1
557,2022-07-12,1
558,2022-07-13,1
559,2022-07-14,0
560,2022-07-15,1
561,2022-07-16,0
562,2022-07-17,1
563,2022-07-18,1
564,2022-07-19,1
565,2022-07-20,0
566,2022-07-21,1
567,2022-07-22,0
568,2022-07-23,0
569,2022-07-24,0
570,2022-07-25,1
571,2022-07-26,1
572,2022-07-27,1
573,2022-07-28,0
574,2022-07-29,1
575,2022-07-30,0
576,2022-07-31,1
577,2022-08-01,0
578,2022-08-02,1
579,2022-08-03,1
580,2022-08-04,0
581,2022-08-05,0
582,2022-08-06,1
583,2022-08-07,0
584,2022-08-08,0
585,2022-08-09,1
586,2022-08-10,1
587,2022-08-11,0
588,2022-08-12,0
589,2022-08-13,1
590,2022-08-14,1
591,2022-08-15,0
592,2022-08-16,1
593,2022-08-17,1
594,2022-08-18,0
595,2022-08-19,0
596,2022-08-20,1
597,2022-08-21,1
598,2022-08-22,1
599,2022-08-23,1
600,2022-08-24,1
601,2022-08-25,0
602,2022-08-26,0
603,2022-08-27,1
604,2022-08-28,0
605,2022-08-29,1
606,2022-08-30,0
607,2022-08-31,0
608,2022-09-01,0
609,2022-09-02,1
610,2022-09-03,1
611,2022-09-04,1
612,2022-09-05,0
613,2022-09-06,0
614,2022-09-07,0
615,2022-09-08,0
616,2022-09-09,1
617,2022-09-10,1
618,2022-09-11,1
619,2022-09-12,0
620,2022-09-13,1
621,2022-09-14,0
622,2022-09-15,0
623,2022-09-16,1
624,2022-09-17,0
625,2022-09-18,0
626,2022-09-19,0
627,2022-09-20,0
628,2022-09-21,0
629,2022-09-22,0
630,2022-09-23,0
631,2022-09-24,0
632,2022-09-25,1
633,2022-09-26,1
634,2022-09-27,0
635,2022-09-28,0
636,2022-09-29,1
637,2022-09-30,1
638,2022-10-01,1
639,2022-10-02,0
640,2022-10-03,0
641,2022-10-04,1
642,2022-10-05,0
643,2022-10-06,1
644,2022-10-07,0
645,2022-10-08,0
646,2022-10-09,1
647,2022-10-10,0
648,2022-10-11,0
649,2022-10-12,1
650,2022-10-13,0
651,2022-10-14,1
652,2022-10-15,0
653,2022-10-16,1
654,2022-10-17,0
655,2022-10-18,0
656,2022-10-19,1
657,2022-10-20,1
658,2022-10-21,0
659,2022-10-22,1
660,2022-10-23,0
661,2022-10-24,0
662,2022-10-25,0
663,2022-10-26,0
664,2022-10-27,0
665,2022-10-28,0
666,2022-10-29,1
667,2022-10-30,0
668,2022-10-31,0
669,2022-11-01,0
670,2022-11-02,0
671,2022-11-03,1
672,2022-11-04,1
673,2022-11-05,0
674,2022-11-06,1
675,2022-11-07,1
676,2022-11-08,0
677,2022-11-09,1
678,2022-11-10,0
679,2022-11-11,0
680,2022-11-12,0
681,2022-11-13,1
682,2022-11-14,0
683,2022-11-15,0
684,2022-11-16,1
685,2022-11-17,1
686,2022-11-18,1
687,2022-11-19,1
688,2022-11-20,1
689,2022-11-21,0
690,2022-11-22,0
691,2022-11-23,0
692,2022-11-24,0
693,2022-11-25,1
694,2022-11-26,0
695,2022-11-27,0
696,2022-11-28,0
697,2022-11-29,1
698,2022-11-30,0
699,2022-12-01,0
700,2022-12-02,1
701,2022-12-03,1
702,2022-12-04,1
703,2022-12-05,1
704,2022-12-06,1
705,2022-12-07,1
706,2022-12-08,1
707,2022-12-09,0
708,2022-12-10,1
709,2022-12-11,1
710,2022-12-12,0
711,2022-12-13,1
712,2022-12-14,0
713,2022-12-15,0
714,2022-12-16,1
715,2022-12-17,0
716,2022-12-18,1
717,2022-12-19,1
718,2022-12-20,0
719,2022-12-21,1
720,2022-12-22,0
721,2022-12-23,1
722,2022-12-24,1
723,2022-12-25,0
724,2022-12-26,0
725,2022-12-27,0
726,2022-12-28,0
727,2022-12-29,1
728,2022-12-30,1
729,2022-12-31,1
730,2023-01-01,1
731,2023-01-02,0
732,2023-01-03,1
733,2023-01-04,1
734,2023-01-05,0
735,2023-01-06,1
736,2023-01-07,1
737,2023-01-08,1
738,2023-01-09,1
739,2023-01-10,0
740,2023-01-11,0
741,2023-01-12,1
742,2023-01-13,1
743,2023-01-14,0
744,2023-01-15,1
745,2023-01-16,1
746,2023-01-17,0
747,2023-01-18,1
748,2023-01-19,1
749,2023-01-20,0
750,2023-01-21,1
751,2023-01-22,1
752,2023-01-23,1
753,2023-01-24,0
754,2023-01-25,0
755,2023-01-26,1
756,2023-01-27,1
757,2023-01-28,1
758,2023-01-29,0
759,2023-01-30,0
760,2023-01-31,1
761,2023-02-01,1
762,2023-02-02,1
763,2023-02-03,0
764,2023-02-04,0
765,2023-02-05,0
766,2023-02-06,0
767,2023-02-07,1
768,2023-02-08,1
769,2023-02-09,1
770,2023-02-10,0
771,2023-02-11,1
772,2023-02-12,0
773,2023-02-13,1
774,2023-02-14,1
775,2023-02-15,1
776,2023-02-16,0
777,2023-02-17,1
778,2023-02-18,1
779,2023-02-19,1
780,2023-02-20,1
781,2023-02-21,1
782,2023-02-22,1
783,2023-02-23,1
784,2023-02-24,0
785,2023-02-25,1
786,2023-02-26,1
787,2023-02-27,1
788,2023-02-28,0
789,2023-03-01,1
790,2023-03-02,0
791,2023-03-03,1
792,2023-03-04,1
793,2023-03-05,0
794,2023-03-06,0
795,2023-03-07,1
796,2023-03-08,1
797,2023-03-09,1
798,2023-03-10,1
799,2023-03-11,1
800,2023-03-12,0
801,2023-03-13,0
802,2023-03-14,1
803,2023-03-15,1
804,2023-03-16,1
805,2023-03-17,0
806,2023-03-18,1
807,2023-03-19,0
808,2023-03-20,0
809,2023-03-21,0
810,2023-03-22,1
811,2023-03-23,0
812,2023-03-24,0
813,2023-03-25,1
814,2023-03-26,1
815,2023-03-27,1
816,2023-03-28,1
817,2023-03-29,0
818,2023-03-30,1
819,2023-03-31,1
820,2023-04-01,1
821,2023-04-02,0
822,2023-04-03,0
823,2023-04-04,0
824,2023-04-05,0
825,2023-04-06,1
826,2023-04-07,1
827,2023-04-08,1
828,2023-04-09,0
829,2023-04-10,1
830,2023-04-11,0
831,2023-04-12,0
832,2023-04-13,1
833,2023-04-14,0
834,2023-04-15,1
835,2023-04-16,0
836,2023-04-17,0
837,2023-04-18,1
838,2023-04-19,0
839,2023-04-20,1
840,2023-04-21,1
841,2023-04-22,0
842,2023-04-23,1
843,2023-04-24,0
844,2023-04-25,1
845,2023-04-26,1
846,2023-04-27,0
847,2023-04-28,1
848,2023-04-29,1
849,2023-04-30,1
850,2023-05-01,0
851,2023-05-02,0
852,2023-05-03,1
853,2023-05-04,1
854,2023-05-05,1
855,2023-05-06,1
856,2023-05-07,0
857,2023-05-08,1
858,2023-05-09,0
859,2023-05-10,1
860,2023-05-11,1
861,2023-05-12,0
862,2023-05-13,1
863,2023-05-14,0
864,2023-05-15,1
865,2023-05-16,1
866,2023-05-17,0
867,2023-05-18,1
868,2023-05-19,1
869,2023-05-20,0
870,2023-05-21,1
871,2023-05-22,1
872,2023-05-23,0
873,2023-05-24,1
874,2023-05-25,0
875,2023-05-26,0
876,2023-05-27,1
877,2023-05-28,1
878,2023-05-29,0
879,2023-05-30,1
880,2023-05-31,1
881,2023-06-01,0
882,2023-06-02,0
883,2023-06-03,0
884,2023-06-04,1
885,2023-06-05,1
886,2023-06-06,0
887,2023-06-07,0
888,2023-06-08,0
889,2023-06-09,1
890,2023-06-10,1
891,2023-06-11,0
892,2023-06-12,0
893,2023-06-13,0
894,2023-06-14,1
895,2023-06-15,1
896,2023-06-16,0
897,2023-06-17,1
898,2023-06-18,1
899,2023-06-19,0
900,2023-06-20,1
901,2023-06-21,1
902,2023-06-22,0
903,2023-06-23,1
904,2023-06-24,0
905,2023-06-25,0
906,2023-06-26,0
907,2023-06-27,1
908,2023-06-28,1
909,2023-06-29,0
910,2023-06-30,0
911,2023-07-01,1
912,2023-07-02,0
913,2023-07-03,1
914,2023-07-04,1
915,2023-07-05,0
916,2023-07-06,1
917,2023-07-07,1
918,2023-07-08,1
919,2023-07-09,1
920,2023-07-10,1
921,2023-07-11,0
922,2023-07-12,1
923,2023-07-13,0
924,2023-07-14,0
925,2023-07-15,0
926,2023-07-16,1
927,2023-07-17,1
928,2023-07-18,1
929,2023-07-19,0
930,2023-07-20,1
931,2023-07-21,0
932,2023-07-22,1
933,2023-07-23,1
934,2023-07-24,0
935,2023-07-25,0
936,2023-07-26,0
937,2023-07-27,0
938,2023-07-28,0
939,2023-07-29,1
940,2023-07-30,1
941,2023-07-31,0
942,2023-08-01,0
943,2023-08-02,1
944,2023-08-03,0
945,2023-08-04,1
946,2023-08-05,1
947,2023-08-06,1
948,2023-08-07,1
949,2023-08-08,0
950,2023-08-09,0
951,2023-08-10,1
952,2023-08-11,0
953,2023-08-12,0
954,2023-08-13,0
955,2023-08-14,0
956,2023-08-15,1
957,2023-08-16,1
958,2023-08-17,0
959,2023-08-18,1
960,2023-08-19,1
961,2023-08-20,1
962,2023-08-21,1
963,2023-08-22,0
964,2023-08-23,0
965,2023-08-24,1
966,2023-08-25,1
967,2023-08-26,0
968,2023-08-27,0
969,2023-08-28,1
970,2023-08-29,0
971,2023-08-30,0
972,2023-08-31,1
973,2023-09-01,0
974,2023-09-02,0
975,2023-09-03,1
976,2023-09-04,0
977,2023-09-05,1
978,2023-09-06,1
979,2023-09-07,0
980,2023-09-08,1
981,2023-09-09,0
982,2023-09-10,0
983,2023-09-11,0
984,2023-09-12,1
985,2023-09-13,0
986,2023-09-14,1
987,2023-09-15,0
988,2023-09-16,0
989,2023-09-17,0
990,2023-09-18,0
991,2023-09-19,1
992,2023-09-20,1
993,2023-09-21,0
994,2023-09-22,1
995,2023-09-23,1
996,2023-09-24,0
997,2023-09-25,0
998,2023-09-26,1
999,2023-09-27,0
1000,2023-09-28,1
1001,2023-09-29,1
1002,2023-09-30,0
1003,2023-10-01,0
1004,2023-10-02,1
1005,2023-10-03,1
1006,2023-10-04,0
1007,2023-10-05,0
1008,2023-10-06,0
1009,2023-10-07,0
1010,2023-10-08,1
1011,2023-10-09,0
1012,2023-10-10,1
1013,2023-10-11,1
1014,2023-10-12,0
1015,2023-10-13,1
1016,2023-10-14,0
1017,2023-10-15,0
1018,2023-10-16,1
1019,2023-10-17,0
1020,2023-10-18,0
1021,2023-10-19,1
1022,2023-10-20,0
1023,2023-10-21,1
1024,2023-10-22,1
1025,2023-10-23,0
1026,2023-10-24,1
1027,2023-10-25,1
1028,2023-10-26,1
1029,2023-10-27,0
1030,2023-10-28,1
1031,2023-10-29,0
1032,2023-10-30,0
1033,2023-10-31,1
1034,2023-11-01,1
1035,2023-11-02,1
1036,2023-11-03,1
1037,2023-11-04,1
1038,2023-11-05,0
1039,2023-11-06,0
1040,2023-11-07,1
1041,2023-11-08,0
1042,2023-11-09,0
1043,2023-11-10,1
1044,2023-11-11,0
1045,2023-11-12,0
1046,2023-11-13,0
1047,2023-11-14,0
1048,2023-11-15,1
1049,2023-11-16,1
1050,2023-11-17,1
1051,2023-11-18,0
1052,2023-11-19,1
1053,2023-11-20,1
1054,2023-11-21,1
1055,2023-11-22,0
1056,2023-11-23,1
1057,2023-11-24,0
1058,2023-11-25,1
1059,2023-11-26,0
1060,2023-11-27,1
1061,2023-11-28,1
1062,2023-11-29,1
1063,2023-11-30,0
1064,2023-12-01,1
1065,2023-12-02,1
1066,2023-12-03,1
1067,2023-12-04,1
1068,2023-12-05,0
1069,2023-12-06,0
1070,2023-12-07,1
1071,2023-12-08,0
1072,2023-12-09,1
1073,2023-12-10,1
1074,2023-12-11,1
1075,2023-12-12,0
1076,2023-12-13,0
1077,2023-12-14,0
1078,2023-12-15,0
1079,2023-12-16,0
1080,2023-12-17,0
1081,2023-12-18,1
1082,2023-12-19,1
1083,2023-12-20,1
1084,2023-12-21,1
1085,2023-12-22,1
1086,2023-12-23,0
1087,2023-12-24,1
1088,2023-12-25,0
1089,2023-12-26,0
1090,2023-12-27,1
1091,2023-12-28,1
1092,2023-12-29,1
1093,2023-12-30,0
1094,2023-12-31,0
