,date,avail
160,2024-12-18,1
161,2024-2-14,1
162,2024-8-12,0
163,2022-9-1,0
164,2023-1-25,0
165,2022-2-27,0
166,2023-6-13,1
167,2023-9-22,1
168,2023-4-8,1
169,2022-4-18,1
170,2024-1-24,1
171,2023-5-23,1
172,2023-11-14,1
173,2023-7-1,1
174,2024-8-9,1
175,2024-1-18,1
176,2022-3-8,0
177,2022-8-18,0
178,2022-12-14,0
179,2023-2-10,0
180,2023-9-14,1
181,2022-2-27,0
182,2024-10-19,0
183,2023-3-24,1
184,2022-1-16,0
185,2024-7-7,0
186,2024-4-30,1
187,2022-4-25,0
188,2024-12-20,0
189,2022-11-11,1
190,2023-6-30,0
191,2022-4-6,1
192,2024-7-7,0
193,2024-10-2,0
194,2024-5-5,1
195,2022-9-6,1
196,2022-7-11,1
197,2023-4-14,0
198,2024-9-7,0
199,2024-10-16,0
200,2024-12-1,1
201,2024-10-7,1
202,2023-4-23,1
203,2024-11-4,1
204,2022-10-9,1
205,2024-10-21,0
206,2024-4-14,0
207,2023-8-4,1
208,2024-2-29,0
209,2023-9-7,1
210,2022-5-15,1
211,2024-1-17,1
212,2022-11-5,1
213,2023-3-10,0
214,2023-9-3,1
215,2023-7-5,1
216,2023-2-23,0
217,2024-4-11,1
218,2022-8-8,0
219,2022-7-13,1
220,2023-12-30,1
221,2024-12-8,0
222,2022-2-20,0
223,2024-11-11,0
224,2024-6-12,0
225,2024-8-10,1
226,2024-11-10,0
227,2024-10-16,0
228,2024-8-6,1
229,2022-8-2,1
230,2022-10-28,0
231,2022-3-18,0
232,2022-5-26,0
233,2022-6-20,1
234,2022-6-10,1
235,2023-7-2,1
236,2022-12-1,1
237,2023-6-21,0
238,2023-12-16,1
239,2022-3-12,1
240,2024-12-29,1
241,2022-8-11,1
242,2022-5-19,1
243,2022-12-13,1
244,2023-7-22,0
245,2023-8-13,1
246,2023-5-17,1
247,2024-3-19,0
248,2023-10-3,0
249,2024-9-10,0
250,2023-1-27,0
251,2024-6-23,0
252,2024-9-3,1
253,2023-8-22,0
254,2024-7-27,1
255,2022-6-1,0
256,2024-10-10,1
257,2023-7-6,1
258,2024-2-1,0
259,2023-5-11,0
260,2024-9-22,0
261,2022-12-16,0
262,2022-5-5,0
263,2022-7-26,0
264,2023-4-3,0
265,2024-11-14,0
266,2023-12-26,0
267,2023-6-12,0
268,2024-12-23,0
269,2023-6-2,0
270,2023-4-22,1
271,2024-2-1,0
272,2023-4-9,1
273,2022-12-1,1
274,2024-7-5,1
275,2022-3-7,0
276,2022-10-2,1
277,2022-12-25,0
278,2024-7-29,1
279,2023-11-18,0
280,2022-4-22,1
281,2023-10-11,1
282,2024-3-7,1
283,2024-10-28,1
284,2023-11-11,1
285,2024-1-1,1
286,2024-4-1,1
287,2023-10-14,1
288,2024-5-7,1
289,2022-1-1,1
290,2024-11-21,0
291,2024-1-7,0
292,2024-4-10,1
293,2023-2-16,1
294,2023-2-28,0
295,2024-4-28,0
296,2024-11-11,1
297,2023-4-18,1
298,2024-7-14,1
299,2024-8-15,0
300,2024-1-17,0
301,2024-11-3,0
302,2023-11-15,1
303,2024-11-9,1
304,2024-1-26,0
305,2022-11-2,0
306,2024-12-27,1
307,2024-5-10,1
308,2022-6-18,0
309,2022-7-24,0
310,2022-11-26,0
311,2022-7-26,1
312,2024-6-19,1
313,2022-8-17,0
314,2023-8-16,0
315,2022-12-8,1
316,2024-9-21,0
317,2023-8-27,0
318,2023-6-11,0
319,2024-8-10,0
320,2023-2-11,0
321,2022-4-21,1
322,2022-4-10,1
323,2022-12-27,0
324,2022-6-9,1
325,2024-5-2,0
326,2022-12-23,0
327,2022-9-23,1
328,2022-11-2,1
329,2023-10-21,1
330,2022-9-4,0
331,2022-4-20,0
332,2022-3-13,0
333,2024-10-30,1
334,2024-11-14,0
335,2022-3-14,1
336,2022-8-22,0
337,2022-11-16,1
338,2024-12-13,1
339,2022-5-17,0
340,2022-2-8,1
341,2024-7-10,1
342,2024-2-12,1
343,2024-9-6,1
344,2022-9-28,1
345,2024-8-2,1
346,2024-6-20,1
347,2022-9-18,1
348,2023-2-17,0
349,2022-6-26,0
350,2023-7-29,1
351,2024-3-24,1
352,2024-8-20,0
353,2024-11-3,1
354,2022-7-25,0
355,2022-8-17,1
356,2024-8-1,0
357,2023-11-22,1
358,2024-8-11,1
359,2024-12-3,0
360,2022-2-30,0
361,2024-9-2,0
362,2022-1-27,0
363,2022-3-14,0
364,2023-4-2,1
365,2023-9-28,1
366,2023-4-14,0
367,2024-6-3,1
368,2023-3-13,0
369,2023-10-14,1
370,2023-2-8,0
371,2023-3-24,0
372,2023-4-5,0
373,2022-12-1,1
374,2022-5-1,1
375,2023-5-28,1
376,2022-10-8,1
377,2024-11-5,1
378,2024-4-5,1
379,2024-5-24,0
380,2022-8-7,1
381,2023-11-10,0
382,2024-1-16,1
383,2022-9-1,1
384,2024-8-1,0
385,2022-7-12,0
386,2024-3-6,1
387,2024-1-1,0
388,2022-12-14,0
389,2024-3-13,1
390,2023-5-28,0
391,2024-3-18,0
392,2024-6-14,0
393,2022-3-2,0
394,2022-4-23,0
395,2023-12-1,0
396,2023-12-25,0
397,2023-5-17,0
398,2024-3-6,1
399,2024-6-7,0
400,2024-7-15,0
401,2024-9-5,0
402,2024-6-1,1
403,2024-12-26,0
404,2024-5-1,0
405,2022-7-10,1
406,2024-11-30,1
407,2024-5-12,1
408,2024-9-18,0
409,2024-1-7,0
410,2023-2-14,0
411,2022-6-12,1
412,2024-2-14,1
413,2024-2-10,1
414,2023-11-20,0
415,2023-6-3,0
416,2024-6-14,1
417,2022-6-25,1
418,2023-5-17,0
419,2022-11-14,1
420,2022-5-29,0
421,2023-11-20,1
422,2024-7-29,0
423,2022-3-21,1
424,2024-5-4,0
425,2024-6-30,1
426,2023-12-11,1
427,2024-6-20,1
428,2024-10-17,0
429,2024-12-24,1
430,2022-10-3,1
431,2023-8-26,0
432,2024-10-30,1
433,2024-7-7,1
434,2022-12-7,1
435,2022-11-24,1
436,2023-9-8,0
437,2024-4-24,1
438,2022-10-26,0
439,2024-3-2,1
440,2022-4-25,1
441,2023-7-28,1
442,2024-9-18,0
443,2022-1-9,0
444,2022-10-10,1
445,2023-10-20,1
446,2023-7-8,0
447,2022-10-21,1
448,2022-7-16,1
449,2024-10-17,0
450,2024-3-16,1
451,2022-12-30,0
452,2024-1-2,0
453,2022-4-6,0
454,2023-4-8,0
455,2023-3-29,1
456,2023-4-12,0
457,2022-2-20,0
458,2024-4-1,0
459,2024-12-18,0
460,2024-8-21,0
461,2024-9-28,0
462,2023-9-20,0
463,2024-4-27,0
464,2023-10-14,1
465,2023-11-29,1
466,2023-4-2,1
467,2024-8-3,0
468,2023-2-7,1
469,2023-3-8,1
470,2023-12-30,0
471,2022-6-27,0
472,2022-2-14,1
473,2023-8-26,1
474,2022-4-1,1
475,2024-1-27,0
476,2024-12-10,1
477,2024-6-8,1
478,2023-8-16,0
479,2024-12-19,0
480,2023-2-15,0
481,2024-7-27,0
482,2024-7-22,1
483,2023-7-19,1
484,2023-9-9,1
485,2023-8-22,1
486,2023-6-10,0
487,2023-11-14,1
488,2022-12-18,1
489,2022-11-9,0
490,2024-3-26,1
491,2024-10-29,1
492,2023-1-25,1
493,2022-4-15,0
494,2024-4-5,1
495,2024-7-10,1
496,2022-9-7,1
497,2023-5-16,0
498,2024-3-25,0
499,2022-12-16,0
500,2024-5-1,1
501,2022-2-22,1
502,2024-9-19,1
503,2023-4-18,1
504,2023-9-27,1
505,2023-3-11,0
506,2022-2-3,1
507,2024-2-18,0
508,2024-1-26,0
509,2023-7-23,0
510,2022-8-19,0
511,2022-1-19,0
512,2022-12-13,1
513,2023-9-12,1
514,2023-8-9,0
515,2022-2-14,0
516,2022-7-23,1
517,2023-6-24,1
518,2024-3-12,1
519,2024-4-16,0
520,2023-3-1,0
521,2022-6-6,1
522,2023-3-2,0
523,2023-2-22,0
524,2024-5-25,0
525,2023-1-18,1
526,2023-8-21,1
527,2023-10-9,0
528,2024-9-3,1
529,2024-12-12,1
530,2024-12-26,1
531,2024-2-28,0
532,2023-4-2,0
533,2022-2-16,1
534,2023-4-15,0
535,2023-9-30,1
536,2023-9-17,0
537,2022-4-13,0
538,2022-7-14,1
539,2024-2-4,0
540,2023-2-30,1
541,2022-4-8,1
542,2022-1-27,1
543,2023-11-26,0
544,2024-8-18,1
545,2024-5-6,0
546,2022-2-22,1
547,2023-12-28,0
548,2022-10-9,1
549,2024-2-12,0
550,2024-8-27,1
551,2024-3-13,0
552,2022-6-12,0
553,2023-10-3,0
554,2022-2-22,0
555,2024-6-9,1
556,2024-2-21,0
557,2023-10-16,1
558,2022-11-6,0
559,2023-9-15,0
560,2024-7-12,0
561,2023-8-17,1
562,2023-1-24,1
563,2023-1-12,0
564,2024-2-4,0
565,2023-2-4,1
566,2024-11-9,1
567,2024-9-29,1
568,2022-4-15,0
569,2022-10-28,0
570,2024-11-23,0
571,2024-5-30,1
572,2022-3-27,0
573,2022-8-19,1
574,2022-5-29,0
575,2023-9-24,0
576,2024-7-3,0
577,2024-8-15,0
578,2022-5-9,0
579,2024-11-16,0
580,2024-8-15,0
581,2024-10-10,0
582,2024-3-15,1
583,2023-6-20,1
584,2022-8-5,1
585,2024-11-19,0
586,2024-7-16,0
587,2023-4-19,0
588,2024-3-1,0
589,2022-5-3,1
590,2024-1-6,1
591,2024-1-5,1
592,2022-6-28,1
593,2022-8-19,0
594,2022-3-20,1
595,2024-7-25,0
596,2023-10-16,0
597,2022-4-10,1
598,2022-9-24,0
599,2024-2-1,0
600,2023-2-14,0
601,2023-9-20,0
602,2024-3-10,1
603,2023-12-21,0
604,2022-10-24,0
605,2022-5-15,1
606,2022-1-6,1
607,2023-8-23,0
608,2022-4-14,0
609,2024-12-24,1
610,2024-1-13,1
611,2024-9-25,0
612,2023-9-10,1
613,2024-9-5,0
614,2024-6-22,1
615,2023-11-28,0
616,2024-6-13,1
617,2023-9-4,0
618,2024-12-11,1
619,2023-12-15,0
620,2024-8-8,1
621,2022-4-1,0
622,2022-12-11,0
623,2022-5-12,0
624,2023-1-27,0
625,2023-10-14,0
626,2024-7-6,0
627,2022-9-9,0
628,2022-6-4,0
629,2022-1-25,1
630,2023-12-16,0
631,2023-10-16,1
632,2023-10-5,0
633,2024-6-8,0
634,2022-1-20,0
635,2023-7-19,0
636,2023-9-8,1
637,2023-9-5,1
638,2022-12-25,0
639,2023-12-15,0
640,2022-9-17,0
641,2022-3-9,0
642,2023-4-28,0
643,2024-11-12,1
644,2022-10-2,0
645,2024-5-10,0
646,2022-6-11,1
647,2024-11-21,1
648,2024-7-24,1
649,2023-4-30,1
650,2022-11-8,0
651,2024-8-4,0
652,2024-7-6,0
653,2023-11-14,0
654,2023-5-1,1
655,2022-10-30,0
656,2022-2-2,1
657,2024-5-29,1
658,2022-4-18,0
659,2022-4-26,1
660,2023-11-2,0
661,2024-12-7,0
662,2023-8-22,0
663,2024-1-14,1
664,2022-3-24,0
665,2022-7-7,1
666,2022-5-12,0
667,2023-6-11,0
668,2022-12-17,0
669,2022-11-10,1
670,2023-9-30,1
671,2022-1-8,1
672,2024-2-4,0
673,2024-8-20,0
674,2024-8-11,1
675,2024-8-11,1
676,2023-11-27,0
677,2023-1-28,0
678,2023-11-24,0
679,2024-12-8,1
680,2023-10-24,1
681,2024-5-30,1
682,2023-3-17,1
683,2024-4-20,0
684,2022-6-16,0
685,2024-1-11,1
686,2022-1-29,1
687,2022-1-7,0
688,2022-7-28,0
689,2024-1-18,1
690,2022-11-15,0
691,2024-10-8,0
692,2023-6-3,0
693,2024-12-6,1
694,2022-6-25,0
695,2023-4-27,1
696,2024-12-8,1
697,2024-9-29,1
698,2022-4-16,0
699,2022-7-3,1
700,2023-6-3,0
701,2024-6-6,1
702,2024-1-9,1
703,2023-5-23,1
704,2023-9-3,1
705,2022-11-9,1
706,2023-3-28,1
707,2024-5-1,0
708,2024-6-28,1
709,2024-4-2,1
710,2022-2-7,0
711,2024-2-3,0
712,2024-8-17,0
713,2023-7-22,0
714,2024-7-24,1
715,2022-10-6,0
716,2022-2-19,0
717,2022-6-8,1
718,2023-8-23,1
719,2024-9-17,1
720,2022-1-12,1
721,2023-8-30,1
722,2024-8-9,1
723,2023-10-26,1
724,2024-2-19,1
725,2023-8-11,0
726,2024-4-26,1
727,2022-3-11,0
728,2024-7-30,1
729,2022-1-29,0
730,2024-5-4,1
731,2024-2-26,1
732,2024-12-1,1
733,2022-7-7,0
734,2022-2-25,1
735,2023-7-26,1
736,2024-6-12,1
737,2022-1-4,0
738,2024-7-2,1
739,2022-5-2,0
740,2024-5-1,1
741,2023-4-1,1
742,2022-3-30,0
743,2024-3-17,1
744,2022-7-26,0
745,2024-1-14,1
746,2024-4-15,1
747,2023-4-4,1
748,2024-2-11,0
749,2024-8-29,1
750,2022-7-6,0
751,2022-3-11,0
752,2024-3-23,1
753,2022-10-8,1
754,2023-2-3,0
755,2022-7-21,0
756,2024-2-9,1
757,2022-1-28,1
758,2022-1-13,0
759,2024-5-11,1
760,2023-12-4,1
761,2022-6-28,1
762,2023-5-16,0
763,2023-7-7,0
764,2022-5-15,1
765,2023-5-18,0
766,2022-1-22,1
767,2024-6-27,1
768,2023-5-26,0
769,2022-3-8,1
770,2022-12-21,1
771,2022-2-17,0
772,2022-2-4,1
773,2023-2-3,1
774,2022-6-3,0
775,2024-11-15,0
776,2023-5-17,0
777,2022-10-22,0
778,2024-3-9,0
779,2022-5-27,1
780,2023-8-1,1
781,2023-5-19,0
782,2022-6-16,1
783,2024-7-4,0
784,2023-4-18,0
785,2022-2-9,1
786,2022-2-18,1
787,2022-10-17,1
788,2022-9-30,1
789,2024-3-19,1
790,2024-2-27,1
791,2023-4-29,1
792,2024-8-3,0
793,2023-10-8,0
794,2022-12-17,1
795,2023-10-7,1
796,2022-9-30,1
797,2024-2-2,1
798,2022-11-30,0
799,2024-6-3,1
800,2022-2-17,1
801,2023-8-1,1
802,2023-10-3,0
803,2022-3-28,0
804,2024-6-12,0
805,2024-2-4,1
806,2022-4-30,0
807,2023-11-8,1
808,2023-7-23,1
809,2024-8-5,1
810,2023-9-17,0
811,2024-7-19,1
812,2022-9-20,0
813,2023-3-12,1
814,2023-5-8,1
815,2022-4-26,0
816,2022-11-10,0
817,2024-5-15,0
818,2023-6-8,1
819,2024-8-9,1
820,2023-7-20,1
821,2022-10-7,1
822,2024-10-6,1
823,2022-6-25,0
824,2023-2-8,0
825,2022-1-2,0
826,2023-6-17,1
827,2023-4-22,0
828,2022-9-22,0
829,2023-5-5,1
830,2024-4-30,1
831,2023-2-12,1
832,2023-10-29,0
833,2022-12-28,1
834,2024-7-27,0
835,2022-11-7,1
836,2023-9-11,1
837,2022-8-27,1
838,2022-11-29,0
839,2023-12-22,1
840,2022-10-27,0
841,2023-1-28,1
842,2023-9-20,0
843,2023-3-1,1
844,2024-9-22,1
845,2022-2-24,1
846,2024-3-22,0
847,2022-2-29,1
848,2023-11-14,1
849,2023-7-9,1
850,2023-7-9,0
851,2024-10-3,1
852,2024-8-28,0
853,2023-7-28,0
854,2024-10-20,0
855,2024-2-21,0
856,2022-11-21,0
857,2022-6-26,0
858,2023-11-13,0
859,2022-7-8,0
860,2023-9-23,1
861,2024-8-16,1
862,2023-1-8,0
863,2024-11-19,0
864,2024-6-8,1
865,2024-6-24,1
866,2024-3-25,1
867,2024-5-17,1
868,2024-5-4,1
869,2023-4-14,1
870,2023-5-5,1
871,2024-1-12,1
872,2023-12-16,0
873,2022-9-25,0
874,2022-5-29,1
875,2024-7-17,0
876,2024-1-17,0
877,2023-9-21,1
878,2022-4-26,0
879,2023-4-7,1
880,2022-8-10,0
881,2023-1-21,0
882,2023-10-8,1
883,2024-12-10,1
884,2024-8-9,0
885,2024-10-30,1
886,2023-7-21,0
887,2022-6-4,1
888,2024-1-1,1
889,2024-9-30,0
890,2024-6-12,1
891,2024-11-6,0
892,2024-2-19,0
893,2024-11-14,1
894,2023-11-27,0
895,2022-10-26,1
896,2024-7-22,1
897,2024-6-24,0
898,2024-11-30,0
899,2022-1-19,0
900,2024-1-3,0
901,2023-9-23,0
902,2023-5-7,0
903,2022-3-6,0
904,2022-5-21,0
905,2024-8-11,0
906,2024-6-24,1
907,2022-5-7,1
908,2024-4-19,1
909,2022-5-11,0
910,2023-9-19,0
911,2023-12-23,0
912,2023-7-22,1
913,2023-9-12,1
914,2023-2-30,0
915,2023-12-26,1
916,2023-1-21,1
917,2022-11-29,0
918,2024-4-9,1
919,2023-7-3,0
920,2024-8-15,1
921,2023-3-7,0
922,2022-2-9,1
923,2022-10-7,0
924,2022-10-11,0
925,2022-3-27,1
926,2023-5-6,1
927,2023-12-16,1
928,2022-9-20,0
929,2023-4-6,1
930,2024-12-9,0
931,2022-4-19,1
932,2023-6-24,1
933,2023-6-26,0
934,2024-12-9,1
935,2022-10-2,1
936,2023-7-15,0
937,2023-8-16,1
938,2022-1-25,0
939,2023-1-22,1
940,2024-5-13,1
941,2022-10-15,0
942,2022-9-17,0
943,2024-6-30,0
944,2022-7-8,0
945,2024-5-12,1
946,2023-8-12,1
947,2023-11-23,1
948,2022-1-26,0
949,2022-1-10,1
950,2023-9-25,0
951,2023-1-10,0
952,2023-11-11,1
953,2024-8-25,1
954,2023-11-6,1
955,2023-6-23,1
956,2023-9-25,1
957,2022-1-24,1
958,2022-4-7,0
959,2024-12-18,0
960,2023-9-14,1
961,2022-2-9,1
962,2022-5-6,1
963,2022-8-9,0
964,2023-12-7,1
965,2022-6-22,1
966,2022-5-1,0
967,2023-9-10,0
968,2022-8-6,0
969,2022-5-20,1
970,2022-12-28,0
971,2023-2-12,0
972,2023-11-12,0
973,2022-5-6,1
974,2023-12-17,1
975,2023-11-25,1
976,2023-1-13,1
977,2022-11-17,0
978,2024-11-7,0
979,2023-8-4,0
980,2022-3-9,0
981,2024-2-12,1
982,2022-5-11,1
983,2022-8-15,1
984,2022-12-9,1
985,2023-3-1,1
986,2024-1-5,0
987,2023-3-27,1
988,2024-10-23,0
989,2022-4-28,0
990,2023-12-1,0
991,2023-1-3,0
992,2023-1-7,0
993,2023-2-28,1
994,2022-1-20,0
995,2023-4-19,0
996,2022-12-30,1
997,2022-12-30,1
998,2022-7-14,1
999,2023-8-24,0
1000,2022-8-3,0
1001,2023-4-27,1
1002,2024-7-16,1
1003,2024-5-9,0
1004,2023-3-2,1
1005,2022-4-27,0
1006,2023-9-10,0
1007,2024-8-7,0
1008,2022-8-5,1
1009,2023-4-18,1
1010,2023-3-12,1
1011,2024-12-19,0
1012,2022-4-26,0
1013,2022-4-14,1
1014,2023-10-8,1
1015,2024-10-26,1
1016,2022-1-13,0
1017,2024-9-18,0
1018,2023-7-19,1
1019,2022-5-10,1
1020,2022-4-29,1
1021,2024-3-9,1
1022,2023-6-4,1
1023,2023-9-8,0
1024,2024-9-29,1
1025,2023-2-18,0
1026,2023-10-20,1
1027,2022-2-29,1
1028,2023-8-6,0
1029,2022-7-9,0
1030,2022-6-5,0
1031,2024-12-10,1
1032,2022-1-17,1
1033,2022-2-10,0
1034,2023-10-6,1
1035,2023-1-3,0
1036,2024-2-22,1
1037,2022-2-24,1
1038,2024-3-19,0
1039,2024-10-28,0
1040,2024-3-15,1
1041,2023-3-1,0
1042,2024-9-8,1
1043,2022-5-18,1
1044,2022-11-23,1
1045,2024-11-29,0
1046,2022-11-17,1
1047,2022-1-3,1
1048,2023-9-29,0
1049,2024-3-30,0
1050,2023-12-16,0
1051,2024-6-14,1
1052,2023-5-16,1
1053,2022-10-23,1
1054,2022-3-30,1
1055,2023-9-30,1
1056,2024-5-23,0
1057,2022-11-21,0
1058,2022-7-28,1
1059,2023-12-9,1
1060,2024-4-3,0
1061,2022-12-17,0
1062,2023-11-19,0
1063,2022-1-16,1
1064,2023-1-22,0
1065,2022-3-16,0
1066,2022-2-2,0
1067,2023-8-27,0
1068,2024-4-4,1
1069,2023-12-18,0
1070,2024-8-7,0
1071,2022-8-2,1
1072,2023-6-15,1
1073,2023-12-8,1
1074,2022-12-12,0
1075,2024-1-11,1
1076,2024-2-5,0
1077,2022-7-12,0
1078,2024-8-8,0
1079,2022-3-16,1
1080,2024-9-23,0
1081,2023-8-1,0
1082,2022-9-19,0
1083,2022-11-14,1
1084,2024-3-25,1
1085,2023-3-19,1
1086,2024-6-10,1
1087,2024-8-9,0
1088,2022-5-21,0
1089,2023-3-28,0
1090,2022-8-23,1
1091,2022-11-23,1
1092,2024-3-24,0
1093,2024-12-11,1
1094,2024-1-5,1
1095,2023-10-26,1
1096,2023-4-5,0
1097,2023-7-27,0
1098,2022-11-1,1
1099,2023-1-5,1
1100,2023-12-9,1
1101,2022-5-14,1
1102,2023-2-21,1
1103,2023-9-30,0
1104,2024-11-26,0
1105,2022-8-6,0
1106,2024-10-10,0
1107,2023-4-25,0
1108,2023-8-30,0
1109,2024-9-19,1
1110,2023-6-18,1
1111,2023-5-18,0
1112,2024-9-24,0
1113,2023-11-19,0
1114,2024-7-9,1
1115,2024-1-6,1
1116,2022-12-24,0
1117,2023-12-21,1
1118,2022-10-8,1
1119,2022-1-24,1
1120,2022-8-27,0
1121,2024-7-28,1
1122,2022-4-22,1
1123,2023-6-1,0
1124,2022-5-30,1
1125,2022-3-7,0
1126,2023-2-16,1
1127,2024-4-9,0
1128,2022-6-10,1
1129,2024-8-11,0
1130,2022-7-23,0
1131,2022-7-19,0
1132,2024-1-19,0
1133,2022-10-8,1
1134,2024-6-3,0
1135,2024-5-1,0
1136,2023-12-1,1
1137,2022-12-29,0
1138,2022-3-20,0
1139,2024-1-23,1
1140,2023-2-11,1
1141,2024-4-1,0
1142,2023-9-20,0
1143,2023-10-27,1
1144,2024-5-7,1
1145,2024-10-11,0
1146,2023-8-7,0
1147,2023-10-12,1
1148,2023-1-18,0
1149,2023-1-2,1
1150,2022-4-5,1
1151,2024-8-4,1
1152,2024-12-10,0
1153,2022-9-13,0
1154,2023-5-11,1
1155,2023-4-6,0
1156,2024-11-11,0
1157,2022-3-4,1
1158,2024-3-11,1
1159,2023-5-17,1
1160,2022-5-29,1
1161,2023-10-10,0
1162,2022-5-1,0
1163,2024-8-17,0
1164,2023-1-4,1
1165,2022-3-2,1
1166,2024-7-16,1
1167,2022-8-14,1
1168,2023-2-23,0
1169,2022-2-12,1
1170,2024-12-25,1
1171,2023-3-20,1
1172,2022-1-7,1
1173,2023-3-28,1
1174,2023-11-3,1
1175,2022-12-7,1
1176,2024-11-24,0
1177,2022-6-30,0
1178,2022-11-27,0
1179,2024-4-8,0
1180,2022-9-7,0
1181,2023-11-29,0
1182,2022-5-14,1
1183,2024-5-11,1
1184,2024-4-17,0
1185,2022-3-23,1
1186,2023-5-26,0
1187,2022-12-4,1
1188,2022-12-13,1
1189,2024-5-15,1
1190,2023-8-21,0
1191,2024-3-2,1
1192,2022-10-27,1
1193,2022-3-15,0
1194,2024-3-8,1
1195,2022-1-12,1
1196,2024-5-22,0
1197,2023-2-12,1
1198,2024-12-27,1
1199,2024-8-18,0
1200,2024-1-24,1
1201,2024-11-10,0
1202,2024-8-26,0
1203,2023-7-18,1
1204,2022-4-26,0
1205,2024-10-27,0
1206,2022-2-2,1
1207,2024-1-18,1
1208,2023-8-20,1
1209,2024-3-22,1
1210,2022-2-6,1
1211,2024-2-6,1
1212,2024-1-22,1
1213,2022-12-25,1
1214,2023-12-21,0
1215,2024-12-22,0
1216,2023-12-23,0
1217,2023-4-25,0
1218,2023-6-6,1
1219,2024-1-9,0
1220,2024-10-8,0
1221,2022-3-17,1
1222,2024-7-21,0
1223,2022-5-4,0
1224,2024-11-18,0
1225,2024-11-14,1
1226,2024-11-2,1
1227,2023-2-24,1
1228,2023-9-3,0
1229,2023-4-28,1
1230,2024-5-29,1
1231,2024-5-23,1
1232,2023-5-18,1
1233,2024-3-2,0
1234,2024-11-28,1
1235,2022-3-20,1
1236,2024-2-14,1
1237,2023-1-5,1
1238,2024-11-19,0
1239,2022-8-13,0
1240,2023-1-28,1
1241,2023-2-23,1
1242,2023-7-11,1
1243,2022-6-15,0
1244,2024-6-30,0
1245,2024-7-10,0
1246,2023-4-30,1
1247,2024-3-1,0
1248,2024-4-14,0
