,avail,forcast_avail,bottom_level,top_level,percentage
304,0,0,0,93,0
305,1,0,68,1,4
306,0,1,0,75,0
307,1,1,98,11,5
308,0,0,21,99,0
309,0,1,18,65,0
310,0,0,79,94,0
311,1,1,49,42,4
312,1,1,88,95,0
313,0,1,31,11,4
314,1,0,9,36,0
315,0,0,46,16,1
316,0,1,31,100,0
317,0,1,32,54,2
318,0,0,70,43,1
319,1,1,87,19,5
320,1,0,39,78,0
321,1,0,8,12,0
322,1,0,14,95,0
323,0,0,5,57,0
324,0,1,11,83,0
325,1,0,95,86,0
326,0,1,70,32,2
327,0,0,80,4,5
328,1,1,27,96,0
329,1,1,84,54,4
330,1,1,45,26,5
331,0,1,87,65,1
332,1,0,57,18,3
333,1,1,35,88,0
334,0,1,75,25,2
335,0,0,98,65,2
336,1,0,48,61,2
337,0,0,83,6,4
338,0,1,80,17,3
339,0,0,11,99,0
340,1,0,94,74,0
341,1,1,12,2,0
342,0,1,63,60,1
343,0,0,10,60,0
344,0,1,84,100,0
345,1,0,62,13,4
346,0,1,44,37,2
347,0,1,82,62,1
348,0,1,37,42,3
349,0,1,56,17,3
350,1,0,36,88,0
351,0,1,26,5,0
352,1,1,89,25,5
353,1,1,89,11,5
354,1,1,68,83,0
355,0,0,67,54,1
356,1,1,69,37,3
357,0,0,71,88,0
358,0,1,68,21,3
359,1,1,42,38,3
360,1,1,67,36,3
361,0,0,95,40,2
362,1,0,73,79,0
363,0,1,37,93,0
364,1,0,74,83,0
365,1,1,31,47,4
366,0,1,45,74,0
367,0,0,1,7,0
368,1,0,44,42,2
369,1,0,5,49,0
370,1,1,99,6,5
371,1,0,23,46,0
372,0,0,42,96,0
373,1,0,53,76,0
374,1,1,57,58,4
375,1,0,16,46,0
376,0,1,2,84,0
377,1,1,59,12,5
378,0,0,61,56,1
379,1,0,77,61,2
380,0,0,73,37,1
381,0,1,79,14,4
382,1,0,16,98,0
383,1,1,77,5,5
384,1,0,65,4,5
385,1,1,31,21,5
386,0,0,84,46,2
387,0,0,59,23,2
388,1,1,94,24,5
389,0,1,96,33,3
390,0,0,39,58,1
391,1,0,70,20,5
392,0,1,74,54,2
393,0,0,87,15,5
394,1,1,10,67,0
395,1,1,22,27,0
396,0,1,83,23,3
397,1,0,84,57,4
398,0,0,32,37,2
399,1,0,78,99,0
400,1,1,71,89,0
401,1,1,17,11,0
402,1,1,46,3,5
403,0,1,100,38,2
404,0,0,16,25,0
405,1,0,69,87,0
406,0,0,37,89,0
407,1,0,64,14,4
408,0,0,17,44,0
409,0,0,98,58,2
410,0,0,56,7,3
411,1,0,78,35,2
412,0,0,79,73,0
413,0,0,61,52,2
414,1,1,73,41,3
415,1,1,83,42,4
416,0,0,95,25,1
417,1,1,100,18,5
418,0,1,53,46,3
419,0,0,9,8,0
420,1,1,17,7,0
421,0,1,89,4,4
422,1,1,56,91,0
423,0,0,81,14,5
424,1,1,34,39,4
425,1,1,58,15,5
426,0,0,10,0,0
427,1,0,96,19,5
428,1,1,49,16,5
429,1,1,27,70,0
430,0,1,38,37,2
431,1,0,53,22,3
432,0,0,77,48,1
433,0,1,40,28,3
434,0,1,76,50,3
435,1,0,6,18,0
436,0,0,76,75,0
437,1,0,91,100,0
438,0,1,78,36,3
439,1,1,21,97,0
440,1,0,3,98,0
441,1,0,80,32,4
442,0,1,13,91,0
443,0,1,94,94,0
444,0,0,26,33,0
445,1,1,78,29,4
446,0,0,2,77,0
447,1,0,72,100,0
448,1,0,65,42,3
449,0,0,44,50,1
450,1,0,31,68,2
451,1,0,4,58,0
452,0,1,7,83,0
453,1,0,35,89,0
454,1,0,40,90,0
455,1,1,64,19,4
456,1,0,76,18,4
457,0,0,15,50,0
458,1,0,74,81,0
459,0,0,100,81,0
460,0,1,16,68,0
461,0,0,84,66,1
462,0,1,13,97,0
463,0,0,89,62,1
464,0,1,24,54,0
465,0,0,12,68,0
466,1,1,73,19,5
467,0,1,7,77,0
468,0,1,30,61,1
469,0,0,19,100,0
470,0,1,78,30,3
471,1,1,5,40,0
472,1,1,51,13,5
473,0,1,24,21,0
474,1,0,4,37,0
475,1,1,82,88,0
476,1,0,18,45,0
477,1,0,35,76,0
478,0,0,71,51,2
479,1,0,10,92,0
480,0,1,79,55,3
481,0,0,35,93,0
482,0,1,53,0,4
483,1,0,10,33,0
484,1,1,59,24,5
485,0,0,93,89,0
486,0,1,78,71,0
487,0,1,100,98,0
488,1,1,90,79,0
489,1,0,42,41,2
490,0,1,95,34,2
491,1,0,67,61,3
492,0,1,53,6,4
493,0,1,57,11,4
494,0,0,76,56,1
495,0,0,0,90,0
496,1,1,81,100,0
497,0,1,23,43,0
498,0,0,63,85,0
499,1,1,49,2,5
500,0,0,71,88,0
501,1,0,20,55,0
502,1,1,81,74,0
503,0,0,97,22,1
504,1,1,90,24,5
505,0,0,55,52,2
506,0,1,84,51,2
507,0,0,2,87,0
508,0,0,11,14,0
509,0,0,19,20,0
510,0,0,93,3,4
511,1,0,18,23,0
512,0,1,33,74,0
513,1,1,11,48,0
514,0,0,28,17,0
515,0,1,90,41,3
516,1,0,83,17,4
517,0,1,89,7,4
518,1,1,56,95,0
519,0,0,75,13,5
520,1,1,32,17,4
521,1,0,21,8,0
522,1,0,95,71,0
523,1,1,19,93,0
524,1,1,34,2,5
525,1,1,80,44,3
526,1,0,24,50,0
527,0,0,90,99,0
528,1,1,86,35,4
529,0,0,9,29,0
530,1,0,6,95,0
531,1,1,59,12,5
532,1,0,61,38,4
533,1,1,9,45,0
534,0,1,73,99,0
535,1,0,45,97,0
536,0,0,70,77,0
537,1,1,50,76,0
538,0,0,9,72,0
539,0,1,8,36,0
540,0,0,75,65,1
541,0,0,96,60,2
542,1,1,78,1,5
543,1,0,23,57,0
544,0,1,59,31,2
545,0,0,50,41,2
546,0,1,52,78,0
547,1,0,56,69,2
548,1,0,69,64,3
549,1,1,53,45,3
550,0,1,61,3,4
551,0,1,45,97,0
552,0,0,88,80,0
553,1,0,98,55,4
554,0,0,49,39,1
555,1,1,63,27,5
556,1,0,40,30,3
557,0,0,64,41,1
558,1,0,62,13,5
559,0,0,66,1,3
560,1,1,92,20,5
561,0,0,14,23,0
562,0,0,36,40,1
563,0,1,97,35,2
564,0,1,93,79,0
565,1,0,50,36,4
566,0,0,64,43,2
567,0,1,35,98,0
568,0,0,80,37,2
569,0,1,76,18,2
570,1,1,70,13,5
571,1,0,87,14,5
572,1,1,13,68,0
573,1,0,1,55,0
574,1,0,56,57,3
575,1,1,29,38,0
576,0,1,31,44,2
577,1,0,97,29,4
578,1,0,91,8,4
579,1,0,54,48,3
580,1,1,60,12,5
581,0,0,35,57,1
582,0,0,89,94,0
583,1,1,38,95,0
584,0,1,49,59,3
585,0,1,6,16,0
586,1,0,72,30,3
587,0,0,34,10,3
588,0,1,78,53,2
589,0,0,96,91,0
590,1,1,16,6,0
591,1,1,57,72,0
592,0,1,56,100,0
593,0,0,31,46,2
594,0,1,78,17,2
595,1,1,22,44,0
596,1,0,93,69,2
597,1,0,74,43,2
598,0,0,93,42,1
599,0,0,47,74,0
600,0,0,63,10,3
601,0,1,28,80,0
602,0,1,39,84,0
603,1,1,23,26,0
604,0,0,38,42,1
605,1,1,63,53,3
606,1,0,64,91,0
607,1,0,65,3,4
608,1,0,6,41,0
609,0,0,89,26,1
610,0,1,61,17,3
611,0,1,0,35,0
612,1,0,91,75,0
613,1,1,69,40,4
614,1,0,88,51,2
615,1,1,24,63,0
616,0,0,48,33,1
617,0,1,56,45,2
618,1,0,97,33,2
619,1,0,43,87,0
620,1,1,3,5,0
621,0,0,17,17,0
622,0,0,66,42,1
623,0,0,86,85,0
624,0,0,68,90,0
625,1,1,63,19,5
626,0,0,61,30,2
627,1,1,44,32,4
628,0,1,27,53,0
629,0,0,76,60,2
630,1,0,31,13,4
631,0,0,15,88,0
632,0,1,70,52,2
633,1,1,72,1,5
634,0,1,69,6,4
635,1,1,12,10,0
636,1,1,58,22,5
637,1,0,14,55,0
638,0,0,47,92,0
639,1,0,21,10,0
640,1,1,91,58,4
641,1,1,43,17,5
642,1,0,84,78,0
643,1,0,40,73,0
644,1,1,18,22,0
645,0,1,53,31,2
646,1,0,46,5,5
647,0,0,85,96,0
648,1,1,88,27,4
649,0,1,63,54,3
650,1,0,51,8,5
651,0,1,64,43,2
652,0,0,75,80,0
653,0,1,21,1,0
654,0,0,7,77,0
655,1,1,19,52,0
656,1,0,87,43,4
657,0,0,62,76,0
658,0,0,19,87,0
659,0,1,85,24,2
660,0,0,86,71,0
661,1,0,98,16,3
662,1,1,40,32,4
663,0,1,67,16,2
664,0,1,46,9,4
665,1,1,85,35,4
666,0,0,20,20,0
667,0,0,76,69,2
668,0,1,96,69,1
669,0,1,61,0,4
670,0,1,14,28,0
671,0,1,33,85,0
672,0,0,58,11,3
673,1,0,56,39,3
674,0,1,42,67,1
675,1,0,44,41,3
676,0,0,73,86,0
677,0,0,27,59,0
678,1,0,16,70,0
679,1,0,99,16,5
680,0,1,7,81,0
681,0,0,98,82,0
682,1,1,57,33,4
683,0,1,81,13,5
684,1,1,78,6,5
685,0,0,27,19,0
686,1,0,83,3,5
687,1,1,40,3,5
688,0,0,96,5,5
689,0,0,60,87,0
690,0,1,29,68,0
691,1,0,83,63,4
692,1,0,64,12,5
693,1,1,76,16,4
694,0,0,83,42,2
695,0,1,99,100,0
696,0,1,90,99,0
697,1,0,93,61,4
698,0,0,51,33,1
699,0,1,52,38,3
700,0,1,44,22,3
701,0,0,26,46,0
702,1,0,45,95,0
703,0,0,22,99,0
704,0,0,64,36,2
705,0,1,34,39,3
706,0,0,47,61,1
707,0,1,33,70,1
708,1,0,72,48,4
709,1,1,44,64,2
710,1,1,15,5,0
711,0,1,44,61,1
712,0,1,66,88,0
713,0,0,83,100,0
714,1,0,38,89,0
715,1,0,72,81,0
716,0,0,5,60,0
717,0,0,6,30,0
718,1,0,59,96,0
719,1,0,88,96,0
720,1,0,59,11,5
721,1,0,43,16,5
722,0,1,91,4,4
723,0,0,97,29,2
724,1,0,42,44,2
725,1,0,94,42,3
726,0,0,60,30,2
727,0,0,74,97,0
728,0,0,68,62,1
729,0,0,73,81,0
730,1,1,6,29,0
731,1,1,31,97,0
732,0,0,24,85,0
733,1,0,62,92,0
734,1,1,18,62,0
735,1,0,19,47,0
736,1,0,53,44,2
737,1,1,25,58,0
738,1,0,21,39,0
739,0,0,93,38,1
740,1,0,28,0,0
741,1,0,92,58,3
742,0,0,57,54,1
743,1,0,43,94,0
744,0,1,73,76,0
745,1,0,56,72,0
746,0,1,37,0,4
747,1,0,58,2,5
748,0,0,1,40,0
749,1,0,49,10,5
750,1,0,36,19,4
751,1,0,24,34,0
752,1,1,48,1,5
753,0,0,11,72,0
754,0,0,66,92,0
755,0,1,31,74,0
756,0,1,22,56,0
757,1,1,49,81,0
758,1,0,43,24,3
759,1,1,48,49,4
760,0,1,21,27,0
761,0,1,82,54,2
762,1,0,11,22,0
763,1,0,54,78,0
764,1,0,48,0,5
765,1,1,25,47,0
766,1,1,23,59,0
767,1,1,37,90,0
768,0,0,30,41,2
769,0,1,92,30,2
770,1,0,9,63,0
771,0,1,32,36,2
772,1,1,40,46,4
773,1,1,49,91,0
774,1,0,32,15,3
775,0,0,85,24,2
776,1,0,99,83,0
777,1,1,6,13,0
778,1,0,66,35,2
779,0,1,46,12,4
780,0,1,82,45,3
781,1,0,85,55,4
782,1,0,100,67,4
783,1,0,61,78,0
784,0,0,96,94,0
785,1,1,63,65,1
786,0,0,73,97,0
787,0,1,70,96,0
788,0,1,39,17,3
789,1,1,42,79,0
790,0,0,51,67,1
791,0,0,88,6,5
792,1,0,33,74,0
793,1,0,35,37,3
794,1,0,7,51,0
795,0,0,65,94,0
796,1,1,78,79,0
797,1,1,61,94,0
798,1,1,80,97,0
799,0,0,16,72,0
800,0,0,27,72,0
801,1,0,98,34,3
802,1,1,54,21,5
803,0,0,15,95,0
804,0,1,11,63,0
805,1,1,21,74,0
806,0,0,28,63,0
807,0,1,77,8,5
808,1,0,26,35,0
809,1,0,89,96,0
810,0,1,78,13,5
811,0,0,56,74,0
812,0,1,15,36,0
813,0,0,42,100,0
814,0,1,85,25,3
815,0,0,6,61,0
816,0,1,18,34,0
817,0,0,89,29,2
818,0,1,94,58,3
819,1,1,0,55,0
820,0,1,63,74,0
821,0,1,1,32,0
822,1,1,24,94,0
823,0,1,71,91,0
824,0,1,43,72,0
825,0,0,56,29,2
826,0,1,36,40,3
827,1,0,57,96,0
828,0,1,76,89,0
829,0,1,11,89,0
830,0,0,81,12,4
831,0,0,93,46,1
832,0,0,66,22,2
833,0,1,26,52,0
834,0,0,83,35,2
835,1,0,67,22,3
836,1,1,28,71,0
837,1,1,26,71,0
838,0,1,52,51,2
839,1,1,77,13,5
840,1,1,6,14,0
841,1,0,19,34,0
842,1,1,71,89,0
843,1,0,68,11,4
844,1,0,95,62,2
845,0,0,35,12,3
846,0,1,54,25,3
847,0,1,83,55,2
848,0,1,68,39,3
849,0,1,61,74,0
850,1,1,91,7,5
851,1,1,42,49,3
852,1,0,1,20,0
853,0,0,86,64,1
854,0,0,67,36,2
855,1,0,29,34,0
856,1,0,61,13,4
857,1,0,90,65,4
858,1,1,66,61,2
859,1,1,22,24,0
860,1,0,47,10,4
861,1,0,67,18,4
862,0,0,46,8,3
863,0,0,93,30,1
864,0,1,24,84,0
865,0,0,73,89,0
866,0,0,84,54,2
867,1,1,19,80,0
868,1,0,16,24,0
869,1,1,62,34,4
870,0,1,48,69,1
871,0,1,52,73,0
872,0,1,55,22,2
873,0,0,3,26,0
874,1,1,25,25,0
875,1,1,11,65,0
876,0,0,96,62,2
877,0,1,87,33,3
878,1,1,93,33,4
879,1,1,41,58,4
880,0,0,55,87,0
881,0,0,72,68,1
882,1,1,100,39,3
883,1,0,24,50,0
884,1,1,21,37,0
885,1,1,27,55,0
886,1,0,96,84,0
887,0,1,60,17,3
888,1,0,60,62,4
889,0,1,73,91,0
890,1,0,56,17,3
891,1,0,89,51,2
892,0,0,14,12,0
893,1,1,14,37,0
894,1,1,62,2,5
895,0,0,90,91,0
896,0,0,69,79,0
897,0,1,9,50,0
898,0,1,4,9,0
899,1,1,81,41,3
900,0,1,64,49,3
901,0,0,96,32,2
902,1,0,65,83,0
903,0,1,53,40,3
904,0,0,78,11,5
905,1,1,63,32,4
906,1,1,88,74,0
907,1,1,75,98,0
908,1,0,61,14,4
909,0,1,96,98,0
910,1,0,62,58,2
911,0,0,0,24,0
912,0,1,67,63,1
913,0,0,91,30,1
914,1,0,37,55,4
915,1,0,57,43,2
916,0,1,20,36,0
917,1,0,10,78,0
918,1,0,96,60,3
919,1,1,60,36,3
920,1,0,16,89,0
921,1,1,84,9,5
922,0,0,26,80,0
923,0,1,97,13,4
924,0,1,70,14,4
925,1,1,91,94,0
926,0,0,22,76,0
927,1,1,49,6,5
928,0,1,57,7,4
929,1,0,22,40,0
930,1,1,83,29,5
931,0,1,53,40,2
932,1,1,17,98,0
933,0,1,68,52,3
934,0,1,21,77,0
935,1,1,99,48,3
936,1,0,45,10,4
937,1,1,83,29,4
938,0,0,1,4,0
939,1,0,91,77,0
940,0,0,26,14,0
941,1,1,21,36,0
942,1,0,21,29,0
943,1,0,43,42,2
944,0,1,91,77,0
945,1,0,24,55,0
946,0,1,8,50,0
947,0,1,14,79,0
948,0,0,70,9,4
949,0,1,30,53,2
950,1,1,98,99,0
951,1,0,31,87,0
952,0,0,42,50,1
953,1,1,9,86,0
954,0,0,96,96,0
955,1,1,79,73,0
956,1,1,99,89,0
957,0,1,100,11,5
958,1,0,89,64,2
959,1,0,19,84,0
960,1,0,96,20,5
961,0,1,18,62,0
962,0,0,35,48,1
963,1,1,49,1,5
964,0,1,96,7,5
965,1,1,6,78,0
966,0,1,54,74,0
967,1,0,95,83,0
968,1,0,12,5,0
969,0,0,1,7,0
970,0,1,79,98,0
971,0,0,38,50,1
972,0,1,49,70,1
973,1,0,55,49,3
974,1,0,88,63,4
975,1,0,5,49,0
976,0,0,97,94,0
977,0,0,26,88,0
978,0,1,29,73,0
979,0,1,93,93,0
980,0,1,41,7,4
981,1,1,20,48,0
982,1,1,75,37,3
983,0,1,80,83,0
984,1,1,96,42,4
985,0,1,55,45,3
986,0,1,20,81,0
987,1,1,50,84,0
988,0,1,18,48,0
989,1,1,26,13,0
990,0,0,49,78,0
991,1,0,83,83,0
992,0,1,66,15,2
993,0,0,70,87,0
994,1,0,22,84,0
995,0,1,10,54,0
996,1,1,14,84,0
997,1,1,11,68,0
998,1,1,33,0,5
999,1,1,10,10,0
1000,1,1,33,83,0
1001,0,0,67,20,1
1002,0,0,88,11,4
1003,0,1,49,15,3
1004,0,1,46,35,3
1005,0,0,71,44,2
1006,1,0,91,65,3
1007,0,0,57,19,1
1008,1,1,92,42,4
1009,1,1,16,14,0
1010,1,1,35,26,4
1011,1,1,25,95,0
1012,0,0,31,35,1
1013,1,0,79,81,0
1014,1,0,43,90,0
1015,1,1,67,16,5
1016,0,0,14,66,0
1017,0,1,60,59,2
1018,1,1,29,15,0
1019,0,1,44,19,2
1020,1,1,6,60,0
1021,1,1,35,51,4
1022,1,0,20,27,0
1023,0,1,29,96,0
1024,1,1,28,47,0
1025,0,0,3,91,0
1026,0,1,11,98,0
1027,1,1,84,98,0
1028,1,1,32,16,4
1029,1,0,50,9,4
1030,0,1,58,100,0
1031,1,0,19,21,0
1032,1,0,50,84,0
1033,0,1,82,89,0
1034,0,0,57,73,0
1035,1,1,62,61,3
1036,0,1,26,1,0
1037,0,1,47,0,4
1038,0,1,45,56,3
1039,0,0,95,47,2
1040,0,0,13,53,0
1041,0,0,26,74,0
1042,0,0,69,53,2
1043,0,0,30,41,2
1044,0,0,43,24,1
1045,1,1,62,87,0
1046,1,1,79,73,0
1047,0,0,80,78,0
1048,1,0,75,10,5
1049,0,1,87,5,4
1050,1,0,65,91,0
1051,1,0,25,90,0
1052,0,1,30,9,4
1053,1,1,25,3,0
1054,1,1,7,4,0
1055,0,0,88,81,0
1056,0,0,76,77,0
1057,1,1,8,29,0
1058,1,1,60,68,2
1059,0,1,100,31,2
1060,1,1,5,7,0
1061,1,1,74,67,1
1062,0,1,30,64,1
1063,0,1,2,76,0
1064,0,0,99,0,5
1065,0,1,68,28,2
1066,0,0,49,48,1
1067,1,0,7,84,0
1068,1,1,48,22,4
1069,0,0,56,76,0
1070,0,0,6,74,0
1071,1,1,27,50,0
1072,1,0,69,99,0
1073,0,0,97,40,1
1074,0,1,9,10,0
1075,0,1,78,9,5
1076,0,1,82,96,0
1077,0,1,7,10,0
1078,0,1,78,18,3
1079,1,0,35,55,2
1080,0,1,1,73,0
1081,0,1,31,19,2
1082,1,1,58,61,3
1083,0,1,75,75,0
1084,0,1,91,83,0
1085,0,1,26,39,0
1086,1,1,77,57,4
1087,1,1,41,21,5
1088,0,0,10,28,0
1089,0,0,74,77,0
1090,1,1,59,96,0
1091,0,1,67,59,2
1092,0,0,19,85,0
1093,0,0,1,91,0
1094,1,0,48,87,0
1095,1,1,19,84,0
1096,0,0,42,42,1
1097,1,1,82,14,5
1098,1,0,93,57,4
1099,0,0,57,22,2
1100,1,1,6,4,0
1101,0,0,67,63,2
1102,0,1,26,8,0
1103,1,0,34,78,0
1104,0,0,79,99,0
1105,1,1,44,92,0
1106,1,0,69,12,4
1107,0,0,31,56,1
1108,0,1,19,8,0
1109,1,1,18,18,0
1110,1,1,77,27,5
1111,1,1,65,55,4
1112,1,0,63,61,2
1113,0,0,70,55,2
1114,1,1,9,17,0
1115,0,1,97,79,0
1116,0,0,73,10,5
1117,0,1,51,57,3
1118,1,0,94,5,5
1119,0,0,22,70,0
1120,0,0,44,92,0
1121,0,0,32,94,0
1122,1,1,69,88,0
1123,0,0,30,43,2
1124,0,1,17,77,0
1125,1,0,76,30,3
1126,1,0,97,42,4
1127,0,0,35,50,1
1128,1,1,77,57,4
1129,1,0,29,65,0
1130,0,0,14,39,0
1131,1,1,51,74,0
1132,1,0,33,44,2
1133,0,0,52,45,1
1134,1,0,97,82,0
1135,1,1,66,47,3
1136,0,0,38,12,3
1137,1,1,98,18,5
1138,0,0,40,88,0
1139,0,0,31,43,1
1140,1,0,35,89,0
1141,0,0,72,18,1
1142,0,0,89,36,1
1143,1,0,28,74,0
1144,1,0,4,57,0
1145,1,1,59,96,0
1146,0,0,99,33,1
1147,0,1,88,26,2
1148,0,1,39,69,1
1149,1,1,100,54,3
